timestamp,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR
2025-05-14T17:42:34.395785,744.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:34.897585,755.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:35.401334,753.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:35.903727,743.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:36.408792,753.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:36.913119,761.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:37.418131,766.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:37.923173,767.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:38.427391,762.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:38.932402,744.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:39.437488,751.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:39.938826,755.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:40.444003,755.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:40.945337,744.25,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:41.446605,762.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:41.951475,761.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:42.453941,751.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:42.958969,758.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:43.531345,756.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:44.036361,762.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:44.540868,758.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:45.044064,752.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:45.549098,762.5,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:46.051916,764.0,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:46.556961,756.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:47.060749,755.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:47.565198,755.75,12.156862745098039,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:48.070220,758.25,12.941176470588236,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:48.575208,788.5,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
2025-05-14T17:42:49.078564,784.75,12.549019607843137,0.0,54,1.9607843137254901,89,33,15.0,3.62,27,3.90625,10.9375,2.34375,-2.34375,0.140544,0.815,0.715,2.804974441138323,7.0588235294117645
