timestamp,RPM,THROTTLE_POS,SPEED,FUEL_PRESSURE,ENGINE_LOAD,COOLANT_TEMP,INTAKE_TEMP,TIMING_ADVANCE,MAF,INTAKE_PRESSURE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,COMMANDED_EQUIV_RATIO,O2_B1S2,O2_B2S2,O2_S1_WR_VOLTAGE,COMMANDED_EGR,driving_style,time_diff,new_session
2025-05-08 11:16:54.038238,1015.25,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.500127,2
2025-05-08 11:16:55.539414,986.0,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501176,2
2025-05-08 11:16:57.039575,993.75,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.500161,2
2025-05-08 11:16:58.542518,993.75,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.502943,2
2025-05-08 11:17:00.043567,1419.0,14.509803921568627,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501049,2
2025-05-08 11:17:01.548546,1480.5,14.901960784313726,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504979,2
2025-05-08 11:17:03.053529,1605.5,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504983,2
2025-05-08 11:17:04.558500,1625.75,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504971,2
2025-05-08 11:17:06.063489,1657.0,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504989,2
2025-05-08 11:17:07.566668,1643.75,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503179,2
2025-05-08 11:17:09.071674,1634.0,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505006,2
2025-05-08 11:17:10.573933,1632.25,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.502259,2
2025-05-08 11:17:12.078876,1635.75,15.294117647058824,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504943,2
2025-05-08 11:17:13.579168,2003.5,16.862745098039216,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.500292,2
2025-05-08 11:17:15.084156,2349.5,16.862745098039216,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504988,2
2025-05-08 11:17:16.585358,2361.0,16.862745098039216,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501202,2
2025-05-08 11:17:18.089101,2371.0,16.862745098039216,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503743,2
2025-05-08 11:17:19.593574,2385.5,16.862745098039216,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504473,2
2025-05-08 11:17:21.098557,2893.0,18.431372549019606,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504983,2
2025-05-08 11:17:22.599841,3082.25,18.431372549019606,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501284,2
2025-05-08 11:17:24.104883,3104.5,18.431372549019606,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505042,2
2025-05-08 11:17:25.608850,3101.75,18.431372549019606,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503967,2
2025-05-08 11:17:27.113793,3109.5,16.862745098039216,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504943,2
2025-05-08 11:17:28.618753,1107.0,13.72549019607843,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50496,2
2025-05-08 11:17:30.123721,893.5,13.333333333333334,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504968,2
2025-05-08 11:17:31.628679,875.0,13.333333333333334,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504958,2
2025-05-08 11:17:33.133676,867.5,13.333333333333334,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504997,2
2025-05-08 11:17:34.638655,872.0,12.941176470588236,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504979,2
2025-05-08 11:17:36.143630,857.0,12.941176470588236,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504975,2
2025-05-08 11:17:37.645008,856.0,12.941176470588236,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.501378,2
2025-05-08 11:17:39.150167,185.0,12.549019607843135,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.505159,2
2025-05-08 11:17:40.659686,0.0,39.21568627450981,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.509519,2
2025-05-08 11:17:42.163000,0.0,16.470588235294116,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503314,2
2025-05-08 11:17:43.667112,0.0,16.470588235294116,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.504112,2
2025-05-08 11:17:45.172072,0.0,16.470588235294116,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50496,2
2025-05-08 11:17:46.674412,0.0,16.470588235294116,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50234,2
2025-05-08 11:17:48.175382,0.0,16.470588235294116,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.50097,2
2025-05-08 11:17:49.678953,0.0,16.470588235294116,0.0,54.0,4.705882352941177,38.0,22.0,15.0,9.05,35.0,-6.25,7.8125,-4.6875,1.5625,0.140544,0.185,0.17,2.804974441138323,7.0588235294117645,idle,1.503571,2
2025-05-08 11:23:14.451676,802.75,12.549019607843135,0.0,54.0,2.3529411764705883,65.0,24.0,15.0,4.4,30.0,-5.46875,13.28125,-3.90625,0.0,0.140544,0.11,0.44,2.7805600061036087,7.0588235294117645,idle,324.772723,2
